# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-07-12 15:04:36 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01470870 Blue Marsh Lake near Bernville, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01470870
#            TS   parameter     statistic     Description
#        307658       00062     00003     Elevation of reservoir water surface above datum, feet (Mean)
#        307982       00062     00001     Elevation of reservoir water surface above datum, feet (Maximum)
#        307983       00062     00002     Elevation of reservoir water surface above datum, feet (Minimum)
#
# Data-value qualification codes included in this output:
#
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	307658_00062_00003	307658_00062_00003_cd	307982_00062_00001	307982_00062_00001_cd	307983_00062_00002	307983_00062_00002_cd
USGS	01470870	2005-10-21	285.03	A	285.05	A	284.99	A
USGS	01470870	2005-10-22	285.15	A	285.32	A	285.05	A
USGS	01470870	2005-10-23	285.54	A	285.69	A	285.32	A
USGS	01470870	2005-10-24	285.62	A	285.76	A	285.40	A
USGS	01470870	2005-10-25	285.44	A	285.56	A	285.34	A
USGS	01470870	2005-10-26	285.56	A	285.65	A	285.43	A
USGS	01470870	2005-10-27	285.19	A	285.43	A	284.99	A
USGS	01470870	2005-10-28	284.90	A	284.99	A	284.86	A
USGS	01470870	2005-10-29	284.89	A	284.90	A	284.87	A
USGS	01470870	2005-10-30	284.83	A	284.88	A	284.79	A
USGS	01470870	2005-10-31	284.79	A	284.87	A	284.75	A
USGS	01470870	2005-11-01	284.95	A	285.03	A	284.87	A
USGS	01470870	2005-11-02	285.08	A	285.10	A	285.03	A
USGS	01470870	2005-11-03	285.09	A	285.10	A	285.08	A
USGS	01470870	2005-11-04	285.08	A	285.09	A	285.06	A
USGS	01470870	2005-11-05	285.06	A	285.07	A	285.04	A
USGS	01470870	2005-11-06	285.03	A	285.06	A	285.00	A
USGS	01470870	2005-11-07	285.02	A	285.05	A	284.99	A
USGS	01470870	2005-11-08	284.97	A	284.99	A	284.93	A
USGS	01470870	2005-11-09	284.91	A	284.94	A	284.88	A
USGS	01470870	2005-11-10	284.91	A	284.94	A	284.88	A
USGS	01470870	2005-11-11	284.94	A	284.95	A	284.93	A
USGS	01470870	2005-11-12	284.95	A	284.96	A	284.94	A
USGS	01470870	2005-11-13	284.97	A	284.99	A	284.96	A
USGS	01470870	2005-11-14	284.99	A	285.00	A	284.98	A
USGS	01470870	2005-11-15	284.99	A	285.00	A	284.97	A
USGS	01470870	2005-11-16	285.04	A	285.21	A	284.96	A
USGS	01470870	2005-11-17	285.37	A	285.43	A	285.21	A
USGS	01470870	2005-11-18	285.45	A	285.47	A	285.43	A
USGS	01470870	2005-11-19	285.47	A	285.47	A	285.46	A
USGS	01470870	2005-11-20	285.46	A	285.47	A	285.45	A
USGS	01470870	2005-11-21	285.43	A	285.47	A	285.38	A
USGS	01470870	2005-11-22	285.38	A	285.46	A	285.25	A
USGS	01470870	2005-11-23	285.13	A	285.26	A	285.10	A
USGS	01470870	2005-11-24	285.17	A	285.22	A	285.12	A
USGS	01470870	2005-11-25	285.19	A	285.21	A	285.18	A
USGS	01470870	2005-11-26	285.17	A	285.19	A	285.15	A
USGS	01470870	2005-11-27	285.14	A	285.15	A	285.12	A
USGS	01470870	2005-11-28	285.10	A	285.13	A	285.07	A
USGS	01470870	2005-11-29	285.05	A	285.15	A	285.01	A
USGS	01470870	2005-11-30	285.36	A	285.54	A	285.14	A
USGS	01470870	2005-12-01	284.95	A	285.14	A	284.88	A
USGS	01470870	2005-12-02	284.99	A	285.05	A	284.94	A
USGS	01470870	2005-12-03	285.08	A	285.11	A	285.03	A
USGS	01470870	2005-12-04	285.16	A	285.20	A	285.11	A
USGS	01470870	2005-12-05	285.19	A	285.19	A	285.17	A
USGS	01470870	2005-12-06	285.14	A	285.18	A	285.11	A
USGS	01470870	2005-12-07	285.05	A	285.11	A	284.99	A
USGS	01470870	2005-12-08	284.94	A	284.99	A	284.92	A
USGS	01470870	2005-12-09	284.98	A	285.00	A	284.92	A
USGS	01470870	2005-12-10	285.00	A	285.04	A	284.98	A
USGS	01470870	2005-12-11	284.97	A	284.99	A	284.95	A
USGS	01470870	2005-12-12	284.95	A	284.96	A	284.93	A
USGS	01470870	2005-12-13	284.90	A	284.93	A	284.88	A
USGS	01470870	2005-12-14	284.87	A	284.91	A	284.84	A
USGS	01470870	2005-12-15	284.94	A	285.02	A	284.90	A
USGS	01470870	2005-12-16	285.73	A	286.31	A	285.01	A
USGS	01470870	2005-12-17	286.50	A	286.61	A	286.31	A
USGS	01470870	2005-12-18	286.63	A	286.64	A	286.61	A
USGS	01470870	2005-12-19
USGS	01470870	2005-12-20
USGS	01470870	2005-12-21	285.71	A	285.97	A	285.45	A
USGS	01470870	2005-12-22	285.22	A	285.45	A	285.05	A
USGS	01470870	2005-12-23	284.96	A	285.05	A	284.92	A
USGS	01470870	2005-12-24	284.96	A	284.96	A	284.95	A
USGS	01470870	2005-12-25	285.01	A	285.26	A	284.95	A
USGS	01470870	2005-12-26	285.59	A	285.90	A	285.26	A
USGS	01470870	2005-12-27	286.04	A	286.12	A	285.90	A
USGS	01470870	2005-12-28	285.94	A	286.05	A	285.80	A
USGS	01470870	2005-12-29	285.65	A	285.80	A	285.49	A
USGS	01470870	2005-12-30	285.33	A	285.49	A	285.26	A
USGS	01470870	2005-12-31	285.18	A	285.26	A	285.10	A
USGS	01470870	2006-01-01	284.98	A	285.10	A	284.85	A
USGS	01470870	2006-01-02	284.72	A	284.85	A	284.65	A
USGS	01470870	2006-01-03	285.12	A	285.27	A	284.74	A
USGS	01470870	2006-01-04	285.13	A	285.25	A	284.96	A
USGS	01470870	2006-01-05	284.82	A	284.96	A	284.76	A
USGS	01470870	2006-01-06	284.77	A	284.86	A	284.71	A
USGS	01470870	2006-01-07	284.91	A	284.95	A	284.86	A
USGS	01470870	2006-01-08	284.96	A	284.97	A	284.94	A
USGS	01470870	2006-01-09	284.93	A	284.96	A	284.91	A
USGS	01470870	2006-01-10	284.91	A	284.92	A	284.90	A
USGS	01470870	2006-01-11	284.94	A	285.04	A	284.90	A
USGS	01470870	2006-01-12	285.09	A	285.14	A	285.03	A
USGS	01470870	2006-01-13	284.97	A	285.03	A	284.95	A
USGS	01470870	2006-01-14	285.09	A	285.28	A	284.96	A
USGS	01470870	2006-01-15	285.28	A	285.33	A	285.21	A
USGS	01470870	2006-01-16	285.30	A	285.31	A	285.28	A
USGS	01470870	2006-01-17	285.30	A	285.32	A	285.23	A
USGS	01470870	2006-01-18	285.79	A	286.65	A	285.23	A
USGS	01470870	2006-01-19	286.78	A	286.96	A	286.54	A
USGS	01470870	2006-01-20	286.21	A	286.54	A	286.04	A
USGS	01470870	2006-01-21	285.98	A	286.05	A	285.90	A
USGS	01470870	2006-01-22	285.77	A	285.90	A	285.64	A
USGS	01470870	2006-01-23	285.76	A	285.92	A	285.63	A
USGS	01470870	2006-01-24	285.85	A	285.93	A	285.68	A
USGS	01470870	2006-01-25	285.53	A	285.69	A	285.32	A
USGS	01470870	2006-01-26	285.17	A	285.32	A	285.09	A
USGS	01470870	2006-01-27	285.01	A	285.09	A	284.93	A
USGS	01470870	2006-01-28	284.83	A	284.93	A	284.73	A
USGS	01470870	2006-01-29	284.64	A	284.73	A	284.55	A
USGS	01470870	2006-01-30	284.65	A	284.83	A	284.55	A
USGS	01470870	2006-01-31	285.05	A	285.31	A	284.83	A
USGS	01470870	2006-02-01	285.42	A	285.51	A	285.31	A
USGS	01470870	2006-02-02	285.28	A	285.39	A	285.14	A
USGS	01470870	2006-02-03	285.52	A	285.93	A	285.13	A
USGS	01470870	2006-02-04	286.06	A	286.33	A	285.93	A
USGS	01470870	2006-02-05	286.83	A	287.17	A	286.33	A
USGS	01470870	2006-02-06	287.23	A	287.31	A	287.11	A
USGS	01470870	2006-02-07	286.87	A	287.11	A	286.60	A
USGS	01470870	2006-02-08	286.28	A	286.60	A	285.93	A
USGS	01470870	2006-02-09	285.57	A	285.93	A	285.32	A
USGS	01470870	2006-02-10	285.20	A	285.32	A	285.16	A
USGS	01470870	2006-02-11	285.12	A	285.16	A	285.08	A
USGS	01470870	2006-02-12	285.08	A	285.11	A	285.04	A
USGS	01470870	2006-02-13	284.94	A	285.04	A	284.85	A
USGS	01470870	2006-02-14	284.82	A	284.87	A	284.77	A
USGS	01470870	2006-02-15	284.94	A	285.01	A	284.87	A
USGS	01470870	2006-02-16	285.08	A	285.16	A	285.01	A
USGS	01470870	2006-02-17	285.27	A	285.35	A	285.14	A
USGS	01470870	2006-02-18	285.39	A	285.44	A	285.34	A
USGS	01470870	2006-02-19	285.41	A	285.43	A	285.39	A
USGS	01470870	2006-02-20	285.40	A	285.41	A	285.39	A
USGS	01470870	2006-02-21	285.36	A	285.41	A	285.28	A
USGS	01470870	2006-02-22	285.19	A	285.28	A	285.10	A
USGS	01470870	2006-02-23	285.07	A	285.11	A	285.04	A
USGS	01470870	2006-02-24	285.13	A	285.19	A	285.09	A
USGS	01470870	2006-02-25	285.16	A	285.21	A	285.13	A
USGS	01470870	2006-02-26	285.21	A	285.26	A	285.19	A
USGS	01470870	2006-02-27	285.20	A	285.22	A	285.18	A
USGS	01470870	2006-02-28	285.21	A	285.23	A	285.19	A
USGS	01470870	2006-03-01	285.19	A	285.22	A	285.17	A
USGS	01470870	2006-03-02	285.19	A	285.23	A	285.16	A
USGS	01470870	2006-03-03	285.22	A	285.25	A	285.20	A
USGS	01470870	2006-03-04	285.20	A	285.23	A	285.16	A
USGS	01470870	2006-03-05	285.15	A	285.19	A	285.12	A
USGS	01470870	2006-03-06	285.10	A	285.12	A	285.08	A
USGS	01470870	2006-03-07	285.05	A	285.09	A	285.01	A
USGS	01470870	2006-03-08	284.97	A	285.01	A	284.93	A
USGS	01470870	2006-03-09	284.89	A	284.93	A	284.85	A
USGS	01470870	2006-03-10	284.81	A	284.86	A	284.73	A
USGS	01470870	2006-03-11	284.65	A	284.73	A	284.57	A
USGS	01470870	2006-03-12	284.52	A	284.57	A	284.50	A
USGS	01470870	2006-03-13	284.45	A	284.51	A	284.37	A
USGS	01470870	2006-03-14	284.24	A	284.37	A	284.09	A
USGS	01470870	2006-03-15	283.97	A	284.14	A	283.84	A
USGS	01470870	2006-03-16	283.96	A	284.04	A	283.90	A
USGS	01470870	2006-03-17	284.12	A	284.21	A	284.04	A
USGS	01470870	2006-03-18	284.27	A	284.35	A	284.20	A
USGS	01470870	2006-03-19	284.41	A	284.47	A	284.33	A
USGS	01470870	2006-03-20	284.54	A	284.61	A	284.47	A
USGS	01470870	2006-03-21	284.66	A	284.73	A	284.60	A
USGS	01470870	2006-03-22	284.81	A	284.92	A	284.73	A
USGS	01470870	2006-03-23	285.04	A	285.14	A	284.92	A
USGS	01470870	2006-03-24	285.25	A	285.35	A	285.14	A
USGS	01470870	2006-03-25	285.45	A	285.56	A	285.35	A
USGS	01470870	2006-03-26	285.65	A	285.76	A	285.56	A
USGS	01470870	2006-03-27	285.85	A	285.93	A	285.75	A
USGS	01470870	2006-03-28	286.03	A	286.11	A	285.93	A
USGS	01470870	2006-03-29	286.21	A	286.29	A	286.11	A
USGS	01470870	2006-03-30	286.38	A	286.47	A	286.29	A
USGS	01470870	2006-03-31	286.55	A	286.63	A	286.45	A
USGS	01470870	2006-04-01	286.73	A	286.82	A	286.62	A
USGS	01470870	2006-04-02	286.90	A	286.98	A	286.81	A
USGS	01470870	2006-04-03	287.06	A	287.21	A	286.98	A
USGS	01470870	2006-04-04	287.30	A	287.40	A	287.17	A
USGS	01470870	2006-04-05	287.48	A	287.56	A	287.38	A
USGS	01470870	2006-04-06	287.64	A	287.73	A	287.55	A
USGS	01470870	2006-04-07	287.81	A	287.92	A	287.72	A
USGS	01470870	2006-04-08	288.10	A	288.30	A	287.92	A
USGS	01470870	2006-04-09	288.43	A	288.55	A	288.29	A
USGS	01470870	2006-04-10	288.66	A	288.77	A	288.55	A
USGS	01470870	2006-04-11	288.87	A	288.96	A	288.77	A
USGS	01470870	2006-04-12	289.04	A	289.11	A	288.96	A
USGS	01470870	2006-04-13	289.21	A	289.29	A	289.11	A
USGS	01470870	2006-04-14	289.37	A	289.46	A	289.29	A
USGS	01470870	2006-04-15	289.55	A	289.63	A	289.45	A
USGS	01470870	2006-04-16	289.69	A	289.76	A	289.62	A
USGS	01470870	2006-04-17	289.82	A	289.89	A	289.76	A
USGS	01470870	2006-04-18	289.95	A	290.01	A	289.89	A
USGS	01470870	2006-04-19
USGS	01470870	2006-04-20
USGS	01470870	2006-04-21
USGS	01470870	2006-04-22	290.22	A	290.61	A	290.07	A
USGS	01470870	2006-04-23	291.44	A	291.99	A	290.61	A
USGS	01470870	2006-04-24	292.13	A	292.27	A	291.96	A
USGS	01470870	2006-04-25	291.63	A	291.96	A	291.27	A
USGS	01470870	2006-04-26	290.95	A	291.27	A	290.67	A
USGS	01470870	2006-04-27	290.52	A	290.67	A	290.47	A
USGS	01470870	2006-04-28	290.42	A	290.47	A	290.34	A
USGS	01470870	2006-04-29	290.26	A	290.34	A	290.17	A
USGS	01470870	2006-04-30	290.07	A	290.17	A	289.97	A
USGS	01470870	2006-05-01	289.93	A	289.98	A	289.90	A
USGS	01470870	2006-05-02	289.99	A	290.04	A	289.95	A
USGS	01470870	2006-05-03	290.07	A	290.11	A	290.03	A
USGS	01470870	2006-05-04	290.12	A	290.14	A	290.10	A
USGS	01470870	2006-05-05	290.14	A	290.16	A	290.12	A
USGS	01470870	2006-05-06	290.18	A	290.21	A	290.16	A
USGS	01470870	2006-05-07	290.18	A	290.19	A	290.18	A
USGS	01470870	2006-05-08	290.17	A	290.19	A	290.15	A
USGS	01470870	2006-05-09	290.13	A	290.15	A	290.11	A
USGS	01470870	2006-05-10	290.08	A	290.11	A	290.04	A
USGS	01470870	2006-05-11	290.01	A	290.05	A	289.96	A
USGS	01470870	2006-05-12	290.03	A	290.05	A	290.00	A
USGS	01470870	2006-05-13	289.93	A	290.01	A	289.86	A
USGS	01470870	2006-05-14	289.77	A	289.86	A	289.68	A
USGS	01470870	2006-05-15	289.68	A	289.75	A	289.63	A
USGS	01470870	2006-05-16	289.82	A	289.88	A	289.75	A
USGS	01470870	2006-05-17	289.94	A	290.00	A	289.88	A
USGS	01470870	2006-05-18	290.04	A	290.09	A	289.99	A
USGS	01470870	2006-05-19	290.12	A	290.13	A	290.08	A
USGS	01470870	2006-05-20	290.12	A	290.14	A	290.10	A
USGS	01470870	2006-05-21	290.12	A	290.16	A	290.10	A
USGS	01470870	2006-05-22	290.11	A	290.13	A	290.09	A
USGS	01470870	2006-05-23	290.09	A	290.11	A	290.07	A
USGS	01470870	2006-05-24	290.07	A	290.08	A	290.04	A
USGS	01470870	2006-05-25	290.04	A	290.06	A	290.03	A
USGS	01470870	2006-05-26	290.04	A	290.09	A	290.01	A
USGS	01470870	2006-05-27	290.16	A	290.22	A	290.09	A
USGS	01470870	2006-05-28	290.23	A	290.25	A	290.20	A
USGS	01470870	2006-05-29	290.27	A	290.29	A	290.25	A
USGS	01470870	2006-05-30	290.29	A	290.31	A	290.27	A
USGS	01470870	2006-05-31	290.26	A	290.28	A	290.24	A
USGS	01470870	2006-06-01	290.24	A	290.41	A	290.21	A
USGS	01470870	2006-06-02	290.66	A	290.74	A	290.41	A
USGS	01470870	2006-06-03	290.67	A	290.73	A	290.55	A
USGS	01470870	2006-06-04	290.40	A	290.55	A	290.25	A
USGS	01470870	2006-06-05	290.13	A	290.25	A	290.04	A
USGS	01470870	2006-06-06	290.00	A	290.04	A	289.98	A
USGS	01470870	2006-06-07	290.03	A	290.05	A	290.01	A
USGS	01470870	2006-06-08	290.07	A	290.09	A	290.05	A
USGS	01470870	2006-06-09	290.12	A	290.16	A	290.09	A
USGS	01470870	2006-06-10	290.16	A	290.19	A	290.14	A
USGS	01470870	2006-06-11	290.15	A	290.18	A	290.14	A
USGS	01470870	2006-06-12	290.13	A	290.14	A	290.12	A
USGS	01470870	2006-06-13	290.11	A	290.13	A	290.09	A
USGS	01470870	2006-06-14	290.09	A	290.10	A	290.08	A
USGS	01470870	2006-06-15	290.05	A	290.10	A	289.83	A
USGS	01470870	2006-06-16	289.46	A	289.83	A	289.30	A
USGS	01470870	2006-06-17	289.38	A	289.42	A	289.33	A
USGS	01470870	2006-06-18	289.47	A	289.51	A	289.42	A
USGS	01470870	2006-06-19	289.55	A	289.59	A	289.51	A
USGS	01470870	2006-06-20	289.63	A	289.66	A	289.59	A
USGS	01470870	2006-06-21	289.68	A	289.70	A	289.65	A
USGS	01470870	2006-06-22	289.74	A	289.82	A	289.70	A
USGS	01470870	2006-06-23	289.87	A	289.90	A	289.81	A
USGS	01470870	2006-06-24	289.90	A	289.95	A	289.89	A
USGS	01470870	2006-06-25	290.21	A	291.16	A	289.89	A
USGS	01470870	2006-06-26	293.13	A	295.37	A	291.16	A
USGS	01470870	2006-06-27	299.67	A	304.28	A	295.37	A
USGS	01470870	2006-06-28	308.17	A	309.19	A	304.28	A
USGS	01470870	2006-06-29	308.25	A	309.02	A	307.35	A
USGS	01470870	2006-06-30	306.27	A	307.35	A	305.30	A
USGS	01470870	2006-07-01	304.36	A	305.30	A	303.07	A
USGS	01470870	2006-07-02	301.44	A	303.07	A	299.71	A
USGS	01470870	2006-07-03	297.83	A	299.71	A	295.86	A
USGS	01470870	2006-07-04	293.72	A	295.86	A	291.49	A
USGS	01470870	2006-07-05	290.54	A	291.49	A	290.24	A
USGS	01470870	2006-07-06	290.49	A	290.57	A	290.31	A
USGS	01470870	2006-07-07	290.17	A	290.31	A	290.11	A
USGS	01470870	2006-07-08	290.05	A	290.12	A	289.98	A
USGS	01470870	2006-07-09	289.91	A	289.98	A	289.83	A
USGS	01470870	2006-07-10	289.96	A	290.01	A	289.88	A
USGS	01470870	2006-07-11	289.84	A	289.91	A	289.79	A
USGS	01470870	2006-07-12	289.82	A	289.98	A	289.76	A
USGS	01470870	2006-07-13	290.13	A	290.17	A	289.98	A
USGS	01470870	2006-07-14	290.13	A	290.20	A	290.09	A
USGS	01470870	2006-07-15	290.31	A	290.47	A	290.20	A
USGS	01470870	2006-07-16	290.53	A	290.55	A	290.47	A
USGS	01470870	2006-07-17	290.58	A	290.63	A	290.54	A
USGS	01470870	2006-07-18	290.61	A	290.66	A	290.52	A
USGS	01470870	2006-07-19	290.33	A	290.52	A	290.13	A
USGS	01470870	2006-07-20	290.04	A	290.13	A	290.00	A
USGS	01470870	2006-07-21	290.00	A	290.11	A	289.97	A
USGS	01470870	2006-07-22	290.35	A	290.48	A	290.11	A
USGS	01470870	2006-07-23	290.54	A	290.59	A	290.48	A
USGS	01470870	2006-07-24	290.58	A	290.62	A	290.51	A
USGS	01470870	2006-07-25	290.44	A	290.51	A	290.35	A
USGS	01470870	2006-07-26	290.30	A	290.35	A	290.26	A
USGS	01470870	2006-07-27	290.27	A	290.36	A	290.22	A
USGS	01470870	2006-07-28	290.40	A	290.42	A	290.36	A
USGS	01470870	2006-07-29	290.34	A	290.41	A	290.26	A
USGS	01470870	2006-07-30	290.16	A	290.26	A	290.04	A
USGS	01470870	2006-07-31	289.98	A	290.04	A	289.96	A
USGS	01470870	2006-08-01	289.97	A	289.99	A	289.95	A
USGS	01470870	2006-08-02	290.02	A	290.05	A	289.99	A
USGS	01470870	2006-08-03	290.06	A	290.08	A	290.05	A
USGS	01470870	2006-08-04	290.09	A	290.10	A	290.08	A
USGS	01470870	2006-08-05	290.10	A	290.11	A	290.08	A
USGS	01470870	2006-08-06	290.09	A	290.11	A	290.07	A
USGS	01470870	2006-08-07	290.08	A	290.09	A	290.07	A
USGS	01470870	2006-08-08	290.07	A	290.12	A	290.04	A
USGS	01470870	2006-08-09	290.03	A	290.05	A	290.01	A
USGS	01470870	2006-08-10	290.00	A	290.01	A	289.99	A
USGS	01470870	2006-08-11	290.01	A	290.02	A	289.99	A
USGS	01470870	2006-08-12	290.03	A	290.05	A	290.02	A
USGS	01470870	2006-08-13	290.06	A	290.07	A	290.04	A
USGS	01470870	2006-08-14	290.08	A	290.09	A	290.07	A
USGS	01470870	2006-08-15	290.11	A	290.13	A	290.09	A
USGS	01470870	2006-08-16	290.12	A	290.13	A	290.09	A
USGS	01470870	2006-08-17	290.07	A	290.10	A	290.04	A
USGS	01470870	2006-08-18	290.03	A	290.05	A	290.02	A
USGS	01470870	2006-08-19	290.05	A	290.07	A	290.03	A
USGS	01470870	2006-08-20	290.07	A	290.09	A	290.06	A
USGS	01470870	2006-08-21	290.07	A	290.09	A	290.06	A
USGS	01470870	2006-08-22	290.06	A	290.07	A	290.04	A
USGS	01470870	2006-08-23	290.05	A	290.06	A	290.03	A
USGS	01470870	2006-08-24	290.03	A	290.04	A	290.02	A
USGS	01470870	2006-08-25	290.02	A	290.03	A	290.01	A
USGS	01470870	2006-08-26	290.04	A	290.06	A	290.03	A
USGS	01470870	2006-08-27	290.10	A	290.39	A	290.04	A
USGS	01470870	2006-08-28	290.60	A	290.81	A	290.33	A
USGS	01470870	2006-08-29	290.02	A	290.33	A	289.89	A
USGS	01470870	2006-08-30	289.75	A	290.01	A	289.26	A
USGS	01470870	2006-08-31	288.45	A	289.26	A	287.21	A
USGS	01470870	2006-09-01	285.89	A	287.21	A	285.25	A
USGS	01470870	2006-09-02	285.73	A	286.84	A	285.21	A
USGS	01470870	2006-09-03	287.87	A	288.59	A	286.84	A
USGS	01470870	2006-09-04	289.06	A	289.46	A	288.59	A
USGS	01470870	2006-09-05	289.74	A	289.94	A	289.46	A
USGS	01470870	2006-09-06	290.05	A	290.10	A	289.94	A
USGS	01470870	2006-09-07	290.12	A	290.13	A	290.10	A
USGS	01470870	2006-09-08	290.12	A	290.14	A	290.12	A
USGS	01470870	2006-09-09	290.12	A	290.13	A	290.09	A
USGS	01470870	2006-09-10	290.06	A	290.10	A	290.01	A
USGS	01470870	2006-09-11	289.99	A	290.02	A	289.97	A
USGS	01470870	2006-09-12	290.02	A	290.04	A	290.00	A
USGS	01470870	2006-09-13	290.05	A	290.07	A	290.02	A
USGS	01470870	2006-09-14	290.26	A	290.51	A	290.07	A
USGS	01470870	2006-09-15	290.58	A	290.60	A	290.51	A
USGS	01470870	2006-09-16	290.56	A	290.59	A	290.51	A
USGS	01470870	2006-09-17	290.44	A	290.52	A	290.35	A
USGS	01470870	2006-09-18	290.27	A	290.35	A	290.19	A
USGS	01470870	2006-09-19	290.15	A	290.19	A	290.14	A
USGS	01470870	2006-09-20	290.14	A	290.17	A	290.12	A
USGS	01470870	2006-09-21	290.09	A	290.12	A	290.06	A
USGS	01470870	2006-09-22	290.04	A	290.06	A	290.03	A
USGS	01470870	2006-09-23	290.09	A	290.12	A	290.05	A
USGS	01470870	2006-09-24	290.14	A	290.16	A	290.12	A
USGS	01470870	2006-09-25	290.16	A	290.18	A	290.15	A
USGS	01470870	2006-09-26	290.15	A	290.17	A	290.14	A
USGS	01470870	2006-09-27	290.13	A	290.15	A	290.11	A
USGS	01470870	2006-09-28	290.12	A	290.20	A	290.08	A
USGS	01470870	2006-09-29	290.25	A	290.29	A	290.20	A
USGS	01470870	2006-09-30	290.20	A	290.25	A	290.16	A
USGS	01470870	2006-10-01	290.12	A	290.16	A	290.08	A
USGS	01470870	2006-10-02	290.07	A	290.09	A	290.04	A
USGS	01470870	2006-10-03	290.07	A	290.08	A	290.05	A
USGS	01470870	2006-10-04	290.06	A	290.12	A	290.04	A
USGS	01470870	2006-10-05	290.21	A	290.25	A	290.12	A
USGS	01470870	2006-10-06	290.13	A	290.18	A	290.09	A
USGS	01470870	2006-10-07	290.14	A	290.15	A	290.12	A
USGS	01470870	2006-10-08	290.13	A	290.14	A	290.12	A
USGS	01470870	2006-10-09	290.11	A	290.13	A	290.09	A
USGS	01470870	2006-10-10	290.09	A	290.10	A	290.08	A
USGS	01470870	2006-10-11	290.09	A	290.12	A	290.08	A
USGS	01470870	2006-10-12	290.12	A	290.15	A	290.10	A
USGS	01470870	2006-10-13	290.09	A	290.11	A	290.07	A
USGS	01470870	2006-10-14	290.07	A	290.09	A	290.05	A
USGS	01470870	2006-10-15	290.03	A	290.05	A	290.01	A
USGS	01470870	2006-10-16	289.97	A	290.01	A	289.85	A
USGS	01470870	2006-10-17	289.72	A	289.85	A	289.64	A
USGS	01470870	2006-10-18	289.49	A	289.64	A	289.25	A
USGS	01470870	2006-10-19	288.97	A	289.25	A	288.67	A
USGS	01470870	2006-10-20	288.43	A	288.67	A	288.19	A
USGS	01470870	2006-10-21	287.93	A	288.19	A	287.66	A
USGS	01470870	2006-10-22	287.37	A	287.66	A	287.08	A
USGS	01470870	2006-10-23	286.80	A	287.08	A	286.49	A
USGS	01470870	2006-10-24	286.18	A	286.49	A	285.85	A
USGS	01470870	2006-10-25	285.60	A	285.85	A	285.47	A
USGS	01470870	2006-10-26	285.37	A	285.47	A	285.27	A
USGS	01470870	2006-10-27	285.17	A	285.28	A	285.11	A
USGS	01470870	2006-10-28	286.39	A	288.01	A	285.12	A
USGS	01470870	2006-10-29	288.54	A	288.80	A	288.01	A
USGS	01470870	2006-10-30	288.13	A	288.51	A	287.71	A
USGS	01470870	2006-10-31	287.20	A	287.71	A	286.66	A
USGS	01470870	2006-11-01	286.05	A	286.66	A	285.43	A
USGS	01470870	2006-11-02	285.13	A	285.43	A	285.01	A
USGS	01470870	2006-11-03	285.01	A	285.08	A	284.96	A
USGS	01470870	2006-11-04	285.14	A	285.19	A	285.07	A
USGS	01470870	2006-11-05	285.22	A	285.24	A	285.19	A
USGS	01470870	2006-11-06	285.24	A	285.25	A	285.24	A
USGS	01470870	2006-11-07	285.22	A	285.24	A	285.19	A
USGS	01470870	2006-11-08	285.71	A	286.72	A	285.19	A
USGS	01470870	2006-11-09	286.95	A	287.15	A	286.70	A
USGS	01470870	2006-11-10	286.21	A	286.70	A	285.65	A
USGS	01470870	2006-11-11	285.21	A	285.65	A	285.07	A
USGS	01470870	2006-11-12	285.05	A	285.08	A	285.02	A
USGS	01470870	2006-11-13	285.03	A	285.06	A	284.99	A
USGS	01470870	2006-11-14	284.83	A	284.99	A	284.53	A
USGS	01470870	2006-11-15	284.31	A	284.53	A	284.20	A
USGS	01470870	2006-11-16	284.80	A	287.23	A	284.32	A
USGS	01470870	2006-11-17	289.89	A	290.84	A	287.23	A
USGS	01470870	2006-11-18	290.54	A	290.82	A	290.15	A
USGS	01470870	2006-11-19	289.60	A	290.15	A	288.98	A
USGS	01470870	2006-11-20	288.19	A	288.98	A	287.27	A
USGS	01470870	2006-11-21	286.32	A	287.27	A	285.64	A
USGS	01470870	2006-11-22	285.24	A	285.64	A	285.06	A
USGS	01470870	2006-11-23	285.41	A	285.69	A	285.14	A
USGS	01470870	2006-11-24	285.82	A	285.92	A	285.69	A
USGS	01470870	2006-11-25	285.96	A	286.00	A	285.92	A
USGS	01470870	2006-11-26	286.00	A	286.01	A	285.99	A
USGS	01470870	2006-11-27	285.95	A	286.01	A	285.85	A
USGS	01470870	2006-11-28	285.68	A	285.85	A	285.43	A
USGS	01470870	2006-11-29	285.19	A	285.43	A	285.07	A
USGS	01470870	2006-11-30	285.04	A	285.07	A	285.01	A
USGS	01470870	2006-12-01	285.01	A	285.08	A	284.97	A
